display_name,location,date,bird_count,detect_high_conf,avg_q_score,refined_label,current_label,top_label,top_confidence,top_5_predictions
IMG_8384.JPG,"11.0032235, 76.9431582",2026-04-02 00:17:39,3,0.9855538010597229,5.828,,,,0,
IMG_8386.JPG,"11.0032235, 76.9431582",2026-04-02 00:18:16,4,0.9938634634017944,9.453,,,,0,
IMG_8387.JPG,"11.0032235, 76.9431582",2026-04-02 00:18:31,1,0.9975091218948364,6.584,,Manual: Eurasian Moorhen,Eurasian Moorhen,0.094,Eurasian Moorhen (9.37%) | Baillon's Crake (2.83%) | Red Avadavat (2.60%) | Indian Pied Starling (2.02%) | Cotton Pygmy-Goose (1.43%)
IMG_8388.JPG,"11.0032235, 76.9431582",2026-04-02 00:18:46,1,0.9987848401069641,7.509,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.153,Blue-tailed Bee-eater (15.30%) | Blue-cheeked Bee-eater (13.25%) | Rose-ringed Parakeet (5.35%) | Plum-headed Parakeet (3.31%) | Alexandrine Parakeet (2.57%)
IMG_8389.JPG,"11.0032235, 76.9431582",2026-04-02 00:18:48,1,0.9929153919219971,8.053,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.062,Blue-tailed Bee-eater (6.18%) | Blue-cheeked Bee-eater (4.26%) | Golden-fronted Leafbird (3.36%) | Chestnut-headed Bee-eater (3.18%) | Alexandrine Parakeet (2.92%)
IMG_8390.JPG,"11.0032235, 76.9431582",2026-04-02 00:18:50,1,0.9979627132415771,6.916,,Manual: Blue-tailed Bee-eater,Blue-tailed Bee-eater,0.067,Blue-tailed Bee-eater (6.68%) | Blue-cheeked Bee-eater (3.42%) | Golden-fronted Leafbird (3.18%) | Chestnut-headed Bee-eater (3.00%) | White-naped Woodpecker (2.74%)
IMG_8391.JPG,"11.0032235, 76.9431582",2026-04-02 00:19:13,1,0.9989619255065918,4.766,,Manual: Black-crowned Night Heron,Black-crowned Night Heron,0.202,Black-crowned Night Heron (20.24%) | Indian Grey Hornbill (6.68%) | Pallas's Gull (4.40%) | Great Stone-curlew (2.99%) | Yellow-footed Green Pigeon (2.18%)
IMG_8393.JPG,"11.0032235, 76.9431582",2026-04-02 00:19:32,1,0.9987022876739502,7.123,,Manual: Indian Cormorant,Indian Cormorant,0.29,Indian Cormorant (29.02%) | Great Cormorant (13.67%) | Little Cormorant (4.54%) | Scaly-breasted Munia (3.09%) | Black-rumped Flameback (2.12%)
IMG_8394.JPG,"11.0032235, 76.9431582",2026-04-02 00:19:37,2,0.9971895813941956,7.625,,,,0,
IMG_8398.JPG,"11.0032235, 76.9431582",2026-04-02 00:20:05,1,0.9944948554039001,5.178,Asian Openbill,Asian Openbill,Asian Openbill,0.576,Asian Openbill (57.64%) | Painted Stork (2.34%) | White-bellied Sea-Eagle (1.91%) | Black-headed Ibis (1.40%) | Asian Woolly-necked Stork (0.93%)
